456,13,4,881372604
490,50,5,875428765
696,906,3,886403769
426,527,3,879444550
241,288,5,887249745
901,89,3,877288929
622,169,5,882669374
356,347,4,891405619
297,148,3,875239619
586,763,4,884067105
102,771,2,888802508
579,245,2,880951595
472,665,4,875983023
828,270,5,891034148
666,663,4,880139409
575,182,3,878148295
524,607,3,884637314
606,121,4,878148425
819,70,4,884105841
249,1047,3,879640603
924,408,3,889286721
650,755,3,891386187
798,395,3,875915279
254,1469,3,886473929
401,511,2,891033092
567,646,5,882427046
409,1449,5,881107817
895,275,5,879438011
381,526,4,892696831
291,67,4,875086308
920,300,3,884220058
800,300,4,887646980
286,189,3,877533296
727,552,2,883712751
16,943,3,877719206
623,183,3,891034294
707,173,2,886286380
296,186,3,884199624
553,511,5,879948869
457,287,4,882394010
495,228,5,888632738
733,696,3,879535909
794,224,4,891035793
566,260,2,881649273
741,1074,2,891457395
413,326,3,879969027
13,684,5,882397271
222,468,2,881060412
269,69,1,891448048
689,121,5,876676433
621,395,4,880739654
405,377,1,885547690
615,191,5,879448759
648,40,4,884882234
85,921,3,879827989
90,505,5,891383687
233,432,3,877663383
478,202,4,889396256
82,678,1,884714726
846,474,5,883947960
807,181,5,892528954
716,480,5,879795025
738,403,3,875351638
533,194,4,879191061
862,187,4,879304672
286,401,1,877535446
89,736,3,879460027
406,282,3,879539987
329,294,2,891655383
619,27,4,885954159
377,173,5,891298589
504,725,3,887911973
305,1073,1,886323591
642,366,4,886131707
599,288,4,880950997
332,568,4,888098151
528,678,3,888520525
125,746,3,879455018
621,62,4,874964496
215,226,4,891436633
456,238,4,881373756
378,956,3,880332034
395,98,5,883764061
660,1240,3,891201637
418,315,2,891282521
758,550,4,881978115
621,79,5,874963594
506,203,4,874874152
757,658,2,888467765
566,70,4,881649563
680,7,5,876816310
373,168,5,877098297
92,450,2,875907134
728,25,4,879443155
97,69,5,884239616
399,117,2,882347620
450,774,4,882399818
375,773,3,886621985
425,204,4,890347138
903,293,4,891031226
36,358,5,882157581
880,1035,4,880242933
826,68,3,885690677
456,56,5,881373353
758,531,5,881975061
487,1,5,883443504
562,5,4,879196576
606,82,5,880925646
881,795,2,876539418
328,347,5,885596118
398,87,4,875716709
271,97,5,885848736
472,1228,4,875983270
280,389,5,891701913
620,627,5,889988037
716,88,4,879796596
851,327,4,890804671
536,778,4,882359988
595,129,3,886921088
417,82,4,879647326
495,226,4,888633011
686,504,5,879545662
409,466,4,881107666
425,293,4,878738992
7,324,1,892135078
375,183,5,886621917
588,260,2,890014930
59,205,3,888204260
478,447,4,889396732
663,117,4,889492390
450,386,4,882397049
666,172,3,880139090
279,32,3,875298696
521,743,1,886061689
468,8,4,875288196
296,483,5,884197307
786,866,3,882842173
292,156,5,881105516
705,193,3,883518903
453,67,4,888205882
694,470,4,875727144
301,588,5,882077055
100,346,3,891375630
101,866,4,877137015
326,180,1,879875457
524,285,3,884322168
398,662,2,875723172
781,268,2,879633862
760,66,2,875668932
92,225,3,875640740
472,123,4,875979317
318,869,3,884498461
887,1496,4,881380996
479,670,3,879461530
521,742,3,884477512
694,429,4,875726759
747,582,5,888639362
8,227,4,879362423
648,520,4,884367538
798,826,5,875295695
279,375,1,884556678
419,100,5,879435722
577,1044,4,880475504
541,234,5,883874433
901,679,4,877131205
291,173,5,874871800
308,510,3,887736925
932,639,5,891249171
765,248,2,880346392
343,408,5,876403121
450,33,5,882398083
606,925,4,880922566
426,208,4,879442161
206,360,1,888180081
927,28,4,879183511
666,959,4,880139149
733,117,2,879535779
433,294,3,880585271
672,281,3,879788819
303,1215,1,879544435
411,194,5,892845605
346,642,3,874949952
417,871,2,886187012
442,780,3,883388986
194,208,3,879521329
682,356,3,888517986
846,675,2,883949379
580,15,3,884125339
919,183,3,875372802
717,1051,3,884642868
294,682,3,889241486
458,278,2,886395469
766,675,3,891308927
347,183,3,881654232
844,154,3,877387052
416,938,3,892439155
235,344,5,889654419
696,285,4,886404617
752,268,2,891208036
658,475,4,875145667
484,87,5,891195746
405,517,3,885547177
890,452,2,882404723
383,134,5,891192778
561,22,3,885809223
429,440,1,882387411
82,71,4,878770169
399,399,3,882342354
708,1079,1,892719385
761,688,2,876189913
397,302,5,889760703
508,195,3,883767565
300,687,2,875650042
621,401,1,874963210
27,148,3,891543129
4,271,4,892001690
741,209,3,891457342
288,121,2,886893063
399,755,2,882344757
387,238,5,886482928
570,748,3,881262497
880,63,3,880174926
496,64,3,876066064
457,69,5,882396659
662,1511,4,880570301
565,170,5,891037291
676,294,4,892685591
524,605,1,884637566
679,727,4,884487961
189,150,4,893277702
833,1070,5,875038987
105,288,4,889214335
506,323,3,875444631
14,507,4,890881521
763,212,4,878920656
293,432,5,888906516
373,83,5,877098599
747,648,5,888734012
564,685,3,888730658
553,151,5,879949181
406,665,3,879792928
7,540,3,892132972
682,217,4,888523581
727,395,3,883713692
637,13,1,882904458
849,121,5,879695086
70,451,4,884065678
425,515,3,890347138
537,516,3,886030966
394,68,5,881058419
237,286,3,879376220
923,1277,5,880388322
582,321,3,882960555
690,63,3,881177804
830,498,5,891899535
648,62,5,884882916
294,1028,3,877819897
708,473,1,877325656
445,603,3,890988205
640,338,5,886353852
435,239,4,884132968
789,1,3,880332089
429,283,3,882385136
267,235,3,878970578
286,312,4,884069415
417,818,2,886186925
643,7,4,891445354
746,172,5,885075165
416,591,5,893212895
903,91,5,891033005
466,195,4,890284857
450,428,4,887660722
889,156,5,880178204
772,272,5,889028581
26,316,3,891349122
655,324,3,890103072
195,678,3,883295570
587,259,4,892871223
916,180,5,880844753
870,494,3,879865875
559,202,1,891035674
616,678,2,891224718
648,94,5,884882234
298,430,5,884182657
393,1185,3,889728606
509,319,2,883590913
497,250,3,879310581
94,228,4,891720996
95,215,4,879198109
436,660,4,887771825
697,1089,3,882621958
878,921,4,880867665
693,576,2,875484148
381,525,5,892696982
405,200,2,885548330
697,286,4,882621486
727,238,2,883710910
502,350,3,883701792
561,49,2,885809269
568,1050,4,877907835
697,250,4,882621940
405,149,1,885549746
363,230,2,891497440
638,385,5,876694917
747,347,5,888638091
313,172,4,891014335
889,746,4,880179893
745,923,3,880123720
727,156,4,883710326
435,331,5,884130671
513,118,4,885062559
667,196,5,891034993
864,541,2,888892667
793,685,3,875104718
821,64,5,874793649
592,591,4,882608402
846,46,4,883949199
450,1047,4,882469941
478,283,4,889388137
504,69,4,887837918
385,732,3,879442189
839,258,4,875751411
312,612,5,891699263
416,1011,4,885114897
748,22,4,879455126
450,220,4,882394097
757,91,4,888467309
715,595,3,875962718
183,356,3,891466447
778,204,4,890726518
506,42,3,874873247
262,631,4,879793536
102,273,3,888801465
222,326,4,877562819
869,1079,2,884493021
836,180,5,885754200
121,595,2,891390521
500,60,5,883874557
907,25,5,880159113
56,871,2,892910207
422,257,4,875129839
493,118,4,884132898
861,531,4,881274529
378,125,2,880044609
838,70,4,887066207
727,108,3,883709948
899,69,3,884121125
508,655,4,883767525
880,802,3,880167918
886,651,5,876034074
561,95,2,885809605
206,308,2,888180049
249,4,4,879572142
899,356,2,884122087
7,561,4,891354611
777,212,5,875980348
788,29,3,880871240
850,419,5,883195394
661,272,4,893281023
385,811,4,879443315
796,527,3,892675654
643,205,5,891447222
680,150,5,877075105
796,69,5,892662483
94,56,5,891725331
896,425,2,887159110
399,722,2,882348153
704,432,5,891397535
276,44,3,874795637
380,182,3,885478391
525,291,2,881086644
642,15,5,885602314
903,1067,2,891031412
504,56,3,887832643
49,919,5,888066133
846,187,4,883947911
104,750,5,888442171
605,153,4,879424784
2,278,3,888551647
269,239,2,891448386
664,845,2,878090381
567,212,2,882427023
747,675,2,888640180
145,1033,1,875270903
493,410,4,884132883
230,951,5,880485181
881,72,2,876539220
887,1283,5,881378896
405,723,1,885546288
337,67,4,875236631
932,613,4,891250363
545,29,3,880347984
61,751,3,891206274
871,360,3,888192475
472,977,3,875979317
877,333,4,882676259
184,403,3,889909746
883,12,4,891717356
846,1182,2,883950488
627,97,2,879529958
685,872,2,879447443
580,1014,3,884125135
43,4,4,875981421
180,469,5,877372278
239,208,3,889181015
664,223,4,876523654
520,898,5,885168939
805,469,4,881698243
18,707,3,880131450
508,186,3,883777109
405,97,2,885545638
328,708,2,885048101
442,769,1,883391397
901,430,3,877131416
490,455,4,875428152
644,100,4,889076775
532,840,4,892867296
324,288,5,880575002
298,143,5,884182966
896,77,4,887160270
616,313,5,891224590
269,739,1,891451431
561,705,3,885808000
896,546,2,887160938
385,496,2,879441538
920,301,2,884220058
846,227,4,883949698
334,176,3,891547040
551,302,3,892775389
749,252,3,878847057
490,302,4,875428765
798,83,4,875303683
230,699,4,880484975
437,501,4,880143315
932,484,5,891249586
543,202,4,874863734
815,121,2,878692344
574,900,4,891278860
454,1089,2,881959437
710,286,4,882063223
773,98,4,888540279
232,589,3,888549790
433,59,5,880585730
655,1646,3,891913577
399,289,4,882340311
338,169,5,879438196
201,226,3,884114232
85,465,4,879454437
63,121,1,875748139
504,1444,3,887911133
329,286,4,891655291
765,237,3,880346797
793,117,4,875103739
551,85,1,892783749
694,432,4,875727513
450,568,4,882397939
326,837,4,879875507
175,195,3,877107790
799,289,3,879253720
654,591,5,887863412
664,566,4,876526631
367,876,3,876689418
766,191,4,891310067
880,299,4,892958517
535,955,3,879618338
472,132,5,875979853
5,414,3,875636691
936,319,4,886831576
869,1134,1,884492445
436,182,5,887769150
339,614,3,891034867
682,1232,2,888517896
28,219,5,881961728
406,491,4,884631010
828,382,3,891037639
498,127,4,881954219
840,367,4,891205287
159,125,5,880557192
278,245,3,891295230
788,636,3,880870583
654,1048,3,887864050
580,121,4,884125457
758,343,2,882055987
577,673,3,880474851
860,865,4,885990862
666,505,4,880139526
934,216,1,891191511
334,518,4,891547334
678,285,3,879544397
578,268,2,890939697
127,343,5,884364151
374,546,5,880936389
406,629,3,880131977
874,276,4,888632484
659,181,3,891384107
896,248,4,887235249
452,318,5,885544110
822,902,4,891033747
251,25,4,886272615
365,235,2,891304278
117,895,2,886019030
707,603,3,886286926
889,636,4,880181663
628,305,5,880776981
196,257,2,881251577
459,249,2,879562860
296,287,4,884196765
389,923,5,880087151
230,627,5,880484661
38,185,2,892432573
397,358,2,882838937
339,508,4,891032189
667,962,2,891035164
916,249,3,880843579
681,682,1,885409810
207,282,4,879577372
75,413,2,884050979
396,472,5,884646647
495,705,4,888634111
869,596,3,884491734
296,632,5,884197264
414,313,4,884998953
21,854,5,874951657
623,127,4,891032275
407,879,3,878597296
303,269,5,879466018
658,257,4,875145667
630,264,2,885666353
455,531,3,879111291
344,1142,5,889814518
796,1040,3,893047460
244,553,5,880606215
528,174,5,886101821
454,378,3,888267128
621,1118,3,874962824
488,890,1,891293478
783,260,4,884326690
583,100,5,879384404
230,204,4,880484616
394,391,4,881058330
492,1021,3,879969415
525,237,4,881085893
807,174,5,892528866
327,403,3,887820384
271,203,4,885848448
562,135,5,879196075
303,284,4,879467465
429,124,4,882384821
682,1188,3,888519408
561,639,3,885809291
469,582,5,879524266
254,135,5,886471880
846,510,4,883948003
826,651,4,885690526
593,237,4,877728878
805,771,5,881695999
601,318,4,876348572
22,163,1,878886845
870,56,5,875050826
237,498,4,879376698
398,88,4,875733660
393,721,2,889727930
658,1,4,875145614
94,1188,3,891723525
541,625,4,883874717
693,228,2,875483947
903,196,4,891033781
378,572,3,880333995
842,349,3,891218459
642,723,4,886132088
710,127,5,882064096
233,511,5,876021120
901,1,5,877129870
721,748,3,877136967
450,503,4,882371311
716,1126,3,879796138
883,955,5,891696689
703,288,4,875242076
545,234,3,879899905
435,204,3,884132366
806,181,2,882384988
916,642,3,880845227
805,185,5,881695196
574,358,2,891279520
751,756,2,889299249
916,1119,3,880845505
209,271,2,883589607
249,252,2,879571998
899,640,1,884122228
715,216,4,875963452
601,325,4,876346551
625,154,3,891998289
916,221,4,880843594
456,616,3,881373655
624,591,3,879792557
830,225,3,891560596
896,1011,2,887160296
159,988,3,880485529
384,989,4,891273905
640,22,4,874778479
582,472,4,882962561
214,171,4,891544323
264,100,5,886122261
730,685,2,880310569
707,799,4,886287876
308,928,4,887742103
758,895,4,883190310
249,806,5,879572167
880,95,3,880241219
793,250,4,875104031
321,197,5,879439812
556,325,2,882135684
566,161,4,881651097
423,276,5,891395602
419,286,4,879435190
690,234,4,881179878
548,327,3,891042794
621,419,4,874965093
504,186,3,887840637
903,708,4,891033808
758,431,3,881977309
314,125,5,877886412
487,272,5,885322350
537,770,3,886031913
516,582,5,891290594
466,231,1,890285159
181,1281,1,878963241
435,203,4,884131434
401,328,4,891031723
748,183,4,879454584
747,222,2,888640180
677,117,4,889399171
397,1001,1,885350326
558,20,5,879436396
417,125,5,879646369
682,752,4,888523634
524,709,5,884635171
189,473,5,893264558
122,239,4,879270741
782,358,4,891498641
616,260,3,891224864
381,132,5,892696426
536,387,3,882363919
422,7,3,875129882
747,127,5,888639362
422,773,3,879744183
843,161,2,879444891
916,218,3,880845303
450,43,4,887139080
585,855,3,891284184
405,1069,1,885546154
647,490,4,876532145
890,157,4,882916239
591,954,3,891031403
674,410,3,887763150
658,127,5,875145614
557,96,5,881179653
363,854,1,891497047
268,88,2,875743760
109,238,2,880580637
435,862,1,884133972
91,520,4,891439414
515,1399,4,887659718
758,183,5,882055987
296,303,4,884196238
417,186,5,879647118
915,310,3,891029965
871,305,3,888192475
373,603,4,877098262
804,1222,3,879446276
405,453,3,885548385
564,181,4,888730974
560,1008,3,879976731
902,423,4,879465765
82,237,3,876311319
128,501,3,879968921
243,246,4,879987085
498,151,4,881956140
587,272,5,892870956
537,291,2,886030235
793,235,3,875104068
541,1078,4,883874834
551,774,5,892783314
916,948,2,880843838
764,273,3,876242649
405,1384,1,885549746
405,1224,1,885546487
322,505,4,887314119
213,182,4,878955766
268,718,4,875306805
436,367,4,887770217
537,848,3,886030552
900,474,4,877833781
843,528,3,879447030
896,46,2,887160750
805,679,4,881694854
860,287,3,885991407
332,756,2,887938687
178,763,4,882824253
339,649,5,891034007
363,95,3,891496694
433,1005,5,880585730
537,1084,3,886030050
25,1,5,885853415
481,252,4,885828016
6,367,2,883602690
70,501,4,884067201
387,568,2,886483099
446,292,5,879786838
405,1415,1,885549045
479,121,4,879460236
189,209,1,893265826
592,1017,4,882608279
826,1239,4,885690854
645,179,5,892054600
236,510,3,890118543
7,275,4,891352831
211,491,3,879459876
556,479,5,882136162
216,81,4,880233726
7,664,3,891353977
734,98,4,891025247
416,491,4,886316596
561,154,4,885807612
442,1098,4,883388237
268,29,1,875744356
804,238,4,879441727
412,340,4,879716637
85,512,3,879456199
636,235,4,891449371
206,336,1,888179928
880,623,4,880243069
246,809,2,884923767
790,90,2,885157440
280,409,3,891702441
59,1093,5,888203578
796,553,4,893047208
916,1597,3,880845206
141,988,3,884584460
930,535,4,879535392
308,96,4,887737432
840,157,4,891208998
95,707,3,880572009
830,511,5,891561673
256,471,5,882150644
497,49,3,879310474
586,187,4,884058566
354,66,2,891307180
397,197,5,885349825
854,829,2,882813287
290,527,4,880474590
98,210,4,880498968
301,429,4,882076072
632,164,4,879458692
705,578,3,883428276
478,354,3,889397221
591,655,4,891031469
102,88,3,892991311
747,235,5,888733444
658,718,3,875145667
6,519,5,883601365
269,403,1,891448522
892,228,3,886608095
813,310,4,883752290
665,1048,4,884292325
682,125,4,888523635
571,964,4,883355063
868,69,2,877107416
416,538,4,885114408
345,1281,4,884991105
793,742,3,875104648
264,856,3,886123472
887,125,5,881377933
943,1028,2,875502096
749,227,4,878848189
497,716,4,878759745
49,85,3,888068934
611,355,1,891636399
183,50,2,891467546
449,170,4,880410652
653,188,5,878854145
916,210,4,880844694
346,172,5,874947609
887,755,5,881381425
592,461,4,882955765
716,494,5,879795542
244,153,4,880606069
405,101,1,885549192
85,385,3,879455021
694,15,4,875728842
453,68,4,877561411
393,304,4,887742110
907,245,4,880158556
252,286,5,891455263
664,692,3,878152048
94,928,3,891723774
167,673,4,892738341
826,566,3,885690636
442,161,3,883390497
586,117,4,884057578
655,847,2,891585279
641,89,4,879370364
708,276,2,877325905
886,1019,4,876031695
924,1400,4,886327641
379,238,5,880525236
588,73,3,890026262
465,143,4,883531380
226,23,3,883889355
783,258,4,884326348
659,642,2,891386492
329,313,4,891655191
145,823,3,875271397
221,568,4,875246398
892,477,4,886609551
342,1170,3,875319659
479,471,4,879460028
815,435,4,878694269
724,301,4,883757670
665,721,3,884294772
510,457,2,887667969
751,483,5,889132849
943,756,2,875502146
432,100,3,889415895
145,331,3,879161554
508,214,3,883775341
862,260,5,879302583
749,4,4,878847863
7,69,5,891351728
747,183,5,888732899
883,311,4,891691505
447,135,5,878855989
399,157,3,882342019
933,388,1,874938620
642,432,2,885602369
326,1118,2,879877264
643,928,4,891445660
883,712,3,891694249
377,294,5,891296356
717,274,4,884642581
535,632,4,879618965
621,386,3,874963126
607,19,3,883879613
588,362,3,890014710
487,1220,4,884050879
347,550,5,881654734
524,205,5,884634707
454,492,3,888266643
835,465,3,891033957
450,195,4,882371826
727,201,4,883710717
92,436,4,875654534
234,619,2,891227851
197,1420,1,891409683
815,945,4,878697261
665,538,4,884290143
486,109,3,879874902
416,345,5,893214332
158,123,3,880132488
200,139,3,884130540
448,884,4,891889281
86,683,5,879570974
893,820,3,874829161
533,205,5,882902988
308,131,4,887739383
833,197,3,875123427
846,28,5,883948685
222,386,2,881060205
705,83,4,883518834
822,926,2,891040155
293,133,3,888906045
744,23,4,881171420
405,73,5,885547313
731,14,3,886179040
810,289,5,879895403
747,3,2,888733567
763,461,4,878915015
181,473,2,878962919
805,761,3,881695040
627,17,2,879531397
889,511,4,880178183
887,365,5,881381610
210,655,5,887730496
352,653,3,884290428
776,816,2,892920423
358,258,4,891269077
634,284,4,875729668
294,258,3,877818457
715,108,4,875962315
938,237,2,891356549
844,7,3,877381784
883,382,3,891693200
871,1388,4,888193136
770,929,4,875971989
137,96,5,881433654
420,179,5,891356864
697,1012,1,882622824
537,205,5,886031297
214,64,5,892668130
840,582,5,891204265
804,431,4,879442707
21,453,2,874951797
766,604,4,891309329
291,760,2,874834037
642,579,4,885606537
738,164,5,892844112
913,531,2,880946475
470,19,4,879178813
748,402,2,879454476
38,259,3,892428754
40,310,3,889041283
846,226,4,883948495
56,794,3,892683960
314,710,3,877888796
472,120,5,883904649
850,153,4,883194792
405,693,2,885546154
899,71,4,884121424
674,288,3,887762296
826,332,3,885689821
314,794,4,877888952
650,98,4,891369798
206,1175,1,888180049
437,707,3,880141374
727,678,3,883708229
663,324,2,889492019
280,1112,4,891702324
195,134,5,875771441
110,338,1,886987540
617,448,3,883789507
841,306,4,889066824
343,265,2,876406878
633,1046,4,877212085
621,686,5,880739852
764,321,1,876233034
71,429,4,877319610
159,742,2,880557192
331,475,3,877196173
393,463,4,889555225
94,143,4,891722609
846,648,5,883948343
151,741,2,879524394
371,523,4,880435210
66,237,4,883601355
182,181,5,885612967
151,302,3,879523860
91,651,5,891439057
54,240,4,880936500
75,460,5,884050829
654,1009,3,887863885
763,200,4,878915015
809,333,3,891036903
488,429,4,891375991
254,423,5,886472799
709,1059,5,879847945
711,829,2,879992018
621,879,4,880227012
49,80,1,888069117
804,105,3,879444077
363,675,3,891495849
711,420,5,879995302
461,258,4,885355735
880,31,4,880243629
916,652,4,880844291
437,195,2,880141286
37,568,3,880915942
535,203,3,879619035
933,405,3,874939157
296,521,4,884197091
655,1155,3,887474289
916,109,3,880845099
332,554,3,888360460
293,294,2,888904410
493,265,5,884131048
880,293,4,880166872
59,1111,5,888204758
406,519,4,879445378
350,483,5,882347734
472,825,5,875979439
711,588,4,879993173
867,56,5,880078818
269,488,4,891448926
682,576,4,888522754
13,749,3,881515521
708,457,4,892718965
758,480,5,881975213
262,485,4,879793363
385,1456,4,879447205
187,179,5,879465782
846,1206,3,883948989
356,288,4,891406076
650,391,2,891382877
758,150,5,881975243
545,229,3,879899380
870,45,5,875679795
224,286,3,888081843
611,886,4,891636399
345,43,3,884993890
942,347,5,891282396
218,288,2,877487931
576,381,3,886986445
805,1232,3,881703472
790,17,2,885157399
190,685,3,891033725
916,77,3,880845620
690,284,4,881178442
568,234,3,877907092
843,427,2,879446281
851,974,2,875730979
712,1091,3,874956543
503,44,5,879454841
10,478,5,877889004
95,209,4,879197021
360,23,5,880356240
276,763,3,874787214
943,373,3,888640275
405,182,1,885545974
620,416,4,889988196
821,126,5,874792570
847,185,2,878939503
659,1119,4,891383674
642,386,5,885605932
883,739,2,891696715
253,1,5,891628467
528,210,5,886101976
13,445,4,882139774
94,86,5,891720971
727,941,2,883711874
932,154,5,891249994
823,230,3,878439557
405,61,1,885549589
301,39,3,882076292
389,1204,4,880165411
690,364,3,881178026
561,25,2,885809426
733,100,5,879535471
854,288,5,882814571
64,300,3,879365314
790,209,1,885155540
181,1137,1,878962392
30,242,5,885941156
539,319,5,879787770
422,396,4,879744143
436,425,4,887769335
833,511,4,875038742
285,100,4,890595636
409,1328,2,881106287
815,837,5,878694983
463,1033,2,890530703
708,271,1,892718796
574,344,5,891278962
882,210,4,879867568
650,737,2,891383832
437,480,4,881002345
664,715,3,876525718
279,219,2,875736276
562,190,4,879196445
95,640,3,880571746
593,73,2,875671807
198,215,4,884208098
784,327,4,891387315
44,175,4,878347972
60,12,4,883326463
347,97,4,881654101
56,227,3,892676430
495,679,3,888634784
764,223,3,876244625
911,1060,4,892841033
761,1,1,876190094
614,286,2,879464507
429,425,3,882385859
201,216,4,884111360
930,153,2,879535685
693,419,2,875484501
499,690,4,882995558
13,274,3,882399384
888,286,5,879364981
846,608,4,883948377
655,298,4,887425564
33,329,4,891964326
846,1218,4,883950434
1,263,1,875693007
497,24,4,879310260
680,1012,3,877075214
868,50,5,877103449
464,515,5,878354965
112,269,3,884992651
642,168,5,885842943
429,843,1,882387114
382,756,3,875946185
174,781,4,886513788
764,356,4,876430571
328,449,3,885049607
373,163,4,877098891
87,62,5,879875996
416,245,2,876696788
807,408,3,892528813
642,120,3,886206256
147,286,5,885594040
715,193,5,875965127
437,79,4,880143855
64,188,4,889739586
201,121,2,884114275
450,582,4,882394097
766,209,3,891309053
189,283,5,893264300
588,783,4,890027297
250,153,2,878090066
464,705,5,878355258
709,808,4,879848645
13,204,5,882140318
416,603,5,893212484
328,273,3,885046134
535,654,5,879617856
488,605,3,891294785
846,524,3,883947819
889,65,4,880180817
475,258,1,891451205
573,10,4,885843818
655,911,2,891817522
407,930,2,876348901
385,664,3,879445335
921,419,5,879381234
457,156,5,882397095
727,87,4,883710347
339,217,3,891034254
619,174,4,885953992
804,495,3,879442792
881,322,4,879051511
771,181,4,880659653
449,86,4,880410599
561,302,4,885806797
472,250,5,875978059
789,741,5,880332148
416,164,5,893214041
304,879,3,884966972
829,512,4,881698976
504,629,4,887841136
236,427,5,890118153
155,306,5,879371121
846,569,3,883949728
437,674,3,880143714
634,323,4,875729217
615,215,4,879448632
862,238,4,879304624
711,704,4,879993650
601,443,4,876350766
352,210,3,884290328
486,1016,2,879874970
548,295,5,891044304
498,212,3,881958238
620,740,5,889987349
839,123,3,875752560
469,136,4,879524062
899,603,4,884121379
450,401,3,882397224
177,628,2,882143736
450,530,3,887661843
585,713,4,891282808
226,286,4,883888600
393,1440,3,889731359
871,1072,3,888193541
280,452,2,891702387
416,585,1,886318085
627,28,3,879529987
617,219,4,883789536
653,1035,2,880153099
336,56,4,877757601
456,460,3,881371942
606,588,5,880923862
495,11,5,888634536
471,151,2,889828154
821,459,5,874792698
642,934,2,885606137
574,910,1,891279362
68,1089,1,876974484
416,10,3,876698364
750,269,4,879445755
500,235,5,883865567
378,928,2,880044488
294,240,3,877820294
215,168,5,891436024
318,864,2,884495032
308,558,4,887737594
490,1,3,875427148
683,127,4,893286501
707,1021,3,886287079
927,121,5,879199250
250,258,4,878088969
594,181,3,874781076
593,159,4,875671302
184,176,4,889908740
460,250,2,882912261
117,977,3,881009738
862,1093,5,879304196
716,490,4,879794870
234,656,4,892079288
102,476,3,892993827
796,307,4,892611799
389,191,5,880087493
773,188,3,888540091
415,531,5,879439684
659,180,5,891385044
868,222,3,877108989
796,399,4,893048471
614,147,5,879464332
789,100,5,880332089
804,1056,4,879442762
405,1037,3,885547506
561,1131,4,885807173
387,250,4,886480970
932,209,5,891250258
903,105,3,891031794
551,64,5,892776380
413,690,4,879968793
421,82,4,892241294
268,630,4,875542174
757,129,3,888444400
788,302,4,880867326
592,236,3,882608061
749,658,4,878849404
831,1012,4,891354970
503,484,4,880472188
91,601,4,891439171
343,87,4,876404613
758,227,4,884999133
922,432,5,891448551
666,135,4,880139562
279,1488,4,875659924
722,286,4,891280046
467,222,3,879532651
805,259,1,879971049
503,248,4,884638469
409,1537,4,881106605
534,820,3,877808340
666,5,2,880568465
747,693,5,888732899
655,785,2,887490946
458,204,4,886396390
187,186,4,879465308
13,96,4,882140104
552,1152,3,879222002
378,95,4,880055296
676,258,2,892685370
671,219,3,884338399
407,869,3,875548522
721,877,3,877137285
222,238,5,878181673
506,90,2,874876599
493,98,4,884131460
846,80,4,883949594
399,156,3,882342537
833,1214,4,875225193
638,194,3,876695774
716,483,5,879795790
342,98,3,874984261
308,56,5,887736924
427,332,5,879701253
911,210,3,892839745
724,898,1,883757784
289,125,2,876789373
916,1,4,880843361
162,508,5,877635662
682,443,3,888520977
777,509,4,875980449
804,1016,4,879441099
576,435,4,886986400
22,566,3,878888145
318,25,5,884494757
22,712,4,878887186
393,184,4,889555251
268,176,5,875309998
749,47,4,878848098
606,31,4,880925199
321,173,4,879440636
100,328,4,891375212
222,227,3,878184171
724,268,4,883757397
269,1011,4,891446246
758,269,4,880672230
830,176,3,891561673
907,151,4,880159222
368,184,5,889783453
472,204,5,875980823
342,408,5,875318266
674,929,3,887763150
845,751,2,885409719
116,249,2,876452705
217,62,2,889070050
789,249,3,880332296
312,499,4,891699296
456,72,1,881374801
360,321,3,880354094
96,83,3,884403758
445,333,2,890987410
49,789,4,888068033
152,1300,4,886535827
185,480,4,883526267
279,1001,4,882160106
648,21,3,882212609
201,679,3,884310104
835,378,4,891035309
200,410,3,876042204
325,1230,3,891479737
327,147,2,887820417
774,222,3,888558539
334,496,3,891547040
798,731,3,875303765
299,354,4,888854746
487,748,4,883440540
232,127,3,888550101
537,625,3,886032184
775,343,4,891033022
116,288,3,886309812
845,903,4,885409493
773,265,2,888540146
795,50,3,880557114
308,482,5,887738152
454,252,2,881959336
561,616,3,885808929
764,176,4,876244856
293,160,4,888907036
41,194,3,890687242
729,690,2,893286149
450,383,2,882468790
689,111,3,876676501
648,576,4,884882916
59,199,4,888205410
64,650,3,889740225
892,521,5,886608263
804,708,3,879445783
601,740,4,876347196
405,573,3,885548435
56,732,4,892677147
585,509,4,891283000
806,6,2,882385063
660,125,3,891198421
783,331,3,884326461
346,318,5,874948105
392,650,5,891038978
385,428,3,879442706
874,654,5,888633311
606,959,5,880927128
854,180,4,882813537
543,134,5,874862967
800,292,5,887646979
733,1226,3,879535968
454,222,3,888266785
590,740,4,879439645
705,405,4,883427479
455,405,3,879109764
226,275,3,883889764
938,100,5,891356350
409,430,4,881168604
795,747,3,883252630
636,100,5,891448228
587,327,3,892871252
749,549,3,878847926
642,1014,5,886131547
664,169,5,878092569
591,66,2,891031526
711,476,4,876185832
682,1311,3,888518035
424,508,3,880859519
654,418,4,887864588
450,1107,4,887138957
890,448,2,882915661
378,255,4,882642831
930,283,4,879535544
912,523,4,875965830
907,813,5,880158770
365,151,4,891304106
387,187,4,886483049
588,367,5,890024117
308,629,4,887738894
619,117,5,885953778
119,194,5,874781257
486,248,4,879874663
909,165,5,891920233
551,760,3,892784592
301,568,4,882076538
577,121,5,880470258
887,1383,4,881379239
587,350,3,892871372
683,312,3,893284183
488,172,3,891293863
648,379,1,884883724
334,333,4,891544233
